Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
12088655,The Whisperer,Donato Carrisi,"Carrisi, Donato",,"=""031620787X""","=""9780316207874""",4,4.18,Mulholland Books,Kindle Edition,0,2012,2009,2011/08/17,2011/08/06,,,read,Helt ok faktisk og med flere overraskelser end ventet.,,,1,0
297627,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,"Moore, Alan",,"=""1563898586""","=""9781563898587""",0,3.95,America's Best Comics,Paperback,176,1999,2000,,2011/09/02,to-read,to-read (#3),to-read,,,,0,0
23529,From Hell,Alan Moore,"Moore, Alan","Eddie Campbell, Pete Mullins","=""0861661419""","=""9780861661411""",0,4.19,Knockabout Comics ,Paperback,576,2007,1999,,2011/09/02,to-read,to-read (#2),to-read,,,,0,0
10099588,Frit gennem Jylland,Martin Jensen,"Jensen, Martin",,"=""""","=""""",3,3.53,,,,,1998,2011/09/02,2011/09/01,,,read,Det virker som om forfatteren har været mere fascineret af historiebøger end historien,,,1,0
10284614,The Clean Coder: A Code of Conduct for Professional Programmers,Robert C. Martin,"Martin, Robert C.",,"=""0137081073""","=""9780137081073""",5,4.27,Pearson,Paperback,210,2011,2011,2011/08/16,2011/08/16,,,read,Bedste tech-bog jeg har læst i meget lang tid! ,,,1,0
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,"=""0553381695""","=""9780553381696""",4,4.42,Bantam,Paperback,1009,2002,1998,2011/08/12,2011/08/06,,,read,,,,1,0
163977,Tortilla Flat,John Steinbeck,"Steinbeck, John",,"=""0582461502""","=""9780582461505""",4,3.83,Pearson Schools,Hardcover,256,2001,1935,2011/07/16,2011/07/13,,,read,,,,1,0
4836142,På udkig efter Hemingway,Leif Davidsen,"Davidsen, Leif",,"=""8759529199""","=""9788759529195""",4,3.27,Lindhardt og Ringhof,Hardcover,377,2008,2008,2011/07/11,2011/07/03,,,read,Overraskende god og et tilfældigt fund midt i en Hemingway-bølge,,,1,0
5907,"The Hobbit (The Lord of the Rings, #0)",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",4,4.29,Houghton Mifflin,Paperback,366,2002,1937,2011/07/03,2011/06/22,,,read,Genlæst første gang siden jeg var 10. Mere hyggelig end spændende denne gang ,,,1,0
8653148,Rådhusklatreren,Kim Blæsbjerg,"Blæsbjerg, Kim",,"=""""","=""""",4,3.50,,,,,,2011/06/23,2011/06/19,,,read,,,,1,0
6610589,"Spook Country (Blue Ant, #2)",William Gibson,"Gibson, William",,"=""""","=""""",4,3.72,Berkley,Kindle Edition,390,2007,2007,2011/06/19,2011/06/19,,,read,,,,1,0
6636216,Mercurial: The Definitive Guide,Bryan O'Sullivan,"O'Sullivan, Bryan",,"=""0596800673""","=""9780596800673""",4,3.46,O'Reilly Media,Paperback,280,2009,2009,2011/01/19,2011/01/18,,,read,,,,1,0
10368067,Poke the Box,Seth Godin,"Godin, Seth",,"=""1936719002""","=""9781936719006""",0,3.77,"Do You Zoom, Inc.",Hardcover,85,2011,2011,,2011/04/09,trashed,trashed (#2),trashed,,,,0,0
12013,"Excession (Culture, #5)",Iain M. Banks,"Banks, Iain M.",,"=""0553575376""","=""9780553575378""",4,4.20,Random House Inc,Mass Market Paperback,500,1998,1996,2011/06/16,2011/06/19,,,read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",5,3.93,Scribner,Paperback,180,1925,1925,2011/06/08,2011/05/30,,,read,,,,1,0
11382774,"Robopocalypse (Robopocalypse, #1)",Daniel H. Wilson,"Wilson, Daniel H.",,"=""""","=""""",4,3.70,Simon & Schuster UK,Kindle Edition,370,2011,2011,2011/06/14,2011/06/19,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,4.02,Vintage International,Paperback,159,1989,1942,2011/06/09,2011/06/05,,,read,,,,1,0
4631,A Moveable Feast,Ernest Hemingway,"Hemingway, Ernest",James Naughton,"=""""","=""""",5,4.02,Vintage,Paperback,192,2012,1964,2011/06/05,2011/06/02,,,read,,,,1,0
9916700,The Hammer of Eden,Ken Follett,"Follett, Ken",,"=""0307775119""","=""9780307775115""",3,3.59,Fawcett,ebook,303,2010,1993,2011/06/02,2011/05/30,,,read,,,,1,0
54984,"La catedral del mar (La catedral del mar, #1)",Ildefonso Falcones,"Falcones, Ildefonso",,"=""""","=""9788425340031""",4,4.16,Grijalbo,Hardcover,670,2006,2006,2011/05/25,2011/05/21,,,read,,,,1,0
3805,The Corrections,Jonathan Franzen,"Franzen, Jonathan",,"=""1841156736""","=""9781841156736""",5,3.83,Fourth Estate Paperbacks,Paperback,653,2002,2001,2011/05/23,2011/04/18,,,read,,,,1,0
8341594,Washington Dekretet,Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""8756799667""","=""9788756799669""",3,3.49,Politikens forlag,Paperback,634,2011,2006,2011/05/14,2011/05/09,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan       Brown,"Brown, Dan",,"=""""","=""""",3,3.92,Anchor,Paperback,489,2006,2003,2007/03/11,2011/04/25,,,read,,,,1,0
7912007,"Full Dark, No Stars",Stephen King,"King, Stephen",,"=""1439192561""","=""9781439192566""",1,4.08,Scribner,Hardcover,368,2010,2011,2011/04/25,2011/04/25,trashed,trashed (#1),trashed,This was just tooooo slow,,,1,0
7853137,"Think of a Number (Dave Gurney, #1)",John Verdon,"Verdon, John",,"=""0307588920""","=""9780307588920""",3,3.88,Crown,Hardcover,432,2010,2010,2011/04/20,2011/04/20,,,read,,,,1,0
7149287,"The Fuller Memorandum (Laundry Files, #3)",Charles Stross,"Stross, Charles",,"=""044101867X""","=""9780441018673""",4,4.19,Ace,Hardcover,312,2010,2010,2011/04/18,2011/03/30,,,read,,,,1,0
958199,Next,Michael Crichton,"Crichton, Michael",,"=""0060873167""","=""9780060873165""",3,3.53,Harper,Mass Market Paperback,547,2007,2006,2007/12/31,2007/12/29,,,read,,,,1,0
14150,"The Jennifer Morgue (Laundry Files, #2)",Charles Stross,"Stross, Charles",,"=""1930846452""","=""9781930846456""",4,4.03,Golden Gryphon Press,Hardcover,292,2006,2006,2011/04/13,2011/03/30,,,read,Too much Bond but still an enjoyable read,,,1,0
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,"Stross, Charles",,"=""0441013651""","=""9780441013654""",4,3.90,Ace,Paperback,345,2006,2004,2011/04/03,2011/03/30,,,read,,,,1,0
6343743,"Immune (The Rho Agenda, #2)",Richard   Phillips,"Phillips, Richard",,"=""""","=""""",4,3.95,Amazon,Kindle Edition,613,2009,2009,2011/03/30,2011/03/27,,,read,,,,1,0
6344534,"The Second Ship (The Rho Agenda, #1)",Richard   Phillips,"Phillips, Richard",,"=""0981546269""","=""9780981546261""",3,3.78,Synergy Books,Paperback,349,2009,2009,2011/03/27,2011/03/26,,,read,,,,1,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",3,4.17,Bantam,Hardcover,244,2004,1951,2011/03/23,2011/03/15,,,read,,,,1,0
9758188,"The Savant (Imperium: Mech, #2)",B.V. Larson,"Larson, B.V.",,"=""""","=""2940011839580""",3,3.72,B. V. Larson,Nook,0,2010,2010,2011/03/11,2011/03/07,,,read,,,,1,0
10008056,"Journal 64 (Department Q, #4)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""8756795459""","=""9788756795456""",4,4.06,Politiken,Paperback,461,2010,2010,2011/03/13,2011/03/13,,,read,,,,1,0
12015,Feersum Endjinn,Iain M. Banks,"Banks, Iain M.",Manuel Mata Álvarez-Santullano,"=""0553573586""","=""9780553573589""",1,3.84,Spectra,Mass Market Paperback,311,1996,1994,2011/02/18,2011/01/26,,,read,I didn't finish it.,,,1,0
64251,"Mouse Guard: Fall 1152 (Mouse Guard, #1)",David Petersen,"Petersen, David",,"=""1932386572""","=""9781932386578""",4,4.01,Archaia,Hardcover,192,2009,2007,2011/03/07,2011/01/19,,,read,Beautiful book but a little too childish to my liking,,,1,0
8477623,"The Parent (Imperium: Mech, #1)",B.V. Larson,"Larson, B.V.",,"=""""","=""""",3,3.43,,Kindle Edition,268,2010,2010,2011/03/07,2011/03/07,,,read,,,,1,0
10101733,"Swarm (Star Force, #1)",B.V. Larson,"Larson, B.V.",,"=""""","=""""",3,3.78,,Kindle Edition,263,2010,2010,2011/02/18,2011/02/23,,,read,,,,1,0
7145565,"Flaskepost fra P (Afdeling Q, #3)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""8756787650""","=""9788756787659""",4,4.04,Politiken,Unbound,485,2009,2009,,2011/02/23,,,read,,,,1,0
8566661,Mind War; The Singularity,Joseph DiBella,"DiBella, Joseph",,"=""1452339244""","=""""",3,4.52,,Kindle Edition,338,,2010,2011/02/20,2011/02/16,,,read,,,,1,0
7145593,"Fasandræberne (Afdeling Q, #2)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""8756787278""","=""9788756787277""",4,3.88,Politiken,Hardcover,399,2008,2008,2011/02/06,2011/01/31,,,read,,,,1,0
589455,Full Catastrophe Living,Jon Kabat-Zinn,"Kabat-Zinn, Jon",,"=""0385303122""","=""9780385303125""",0,4.15,Delta,Paperback,467,2009,1990,,2011/01/31,to-read,to-read (#1),to-read,,,,0,0
154091,"Mona Lisa Overdrive (Sprawl, #3)",William Gibson,"Gibson, William",,"=""0553281747""","=""9780553281743""",5,4.01,Bantam Spectra,Mass Market Paperback,308,1989,1988,2011/01/16,2011/01/03,,,read,"Mona Lisa binder trilogien sammen uden at falde i den klassiske fælde, hvor sidste bog i en serie bruger halvdelen af sin energi på at rydde op i de løse ender, der stak ud af forgængerne. Der fortælles her til det sidste. Og der fortælles godt.",,,1,0
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,"=""0441013678""","=""9780441013678""",4,4.02,Ace Books,Paperback,308,2006,1986,2011/01/03,2010/12/21,,,read,,,,1,0
6723348,"The Fall (The Strain Trilogy, #2)",Guillermo del Toro,"Toro, Guillermo del",Chuck Hogan,"=""0061558222""","=""9780061558221""",3,3.82,William Morrow,Hardcover,308,2010,2010,2011/01/02,2010/12/30,,,read,"Jævnt underholdende og mørk, men lidt sløv i betrækket",,,1,0
6487349,The Art of Unit Testing: With Examples in .NET,Roy Osherove,"Osherove, Roy",,"=""1933988274""","=""9781933988276""",4,4.10,Manning Publications,Paperback,320,2009,2009,2010/12/21,2009/07/17,,,read,,,,1,0
853961,RESTful Web Services,Leonard Richardson,"Richardson, Leonard","Sam Ruby, David Heinemeier Hansson","=""0596529260""","=""9780596529260""",3,3.86,O'Reilly Media,Paperback,454,2007,2007,2010/12/21,2008/06/26,,,read,,,,1,0
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William",,"=""""","=""""",5,3.90,Ace Books,Mass Market Paperback,271,1984,1984,,2010/12/21,,,read,,,,1,0
9539,"The Shadow Rising (The Wheel of Time, #4)",Robert Jordan,"Jordan, Robert",,"=""0812513738""","=""9780812513738""",3,4.28,Tom Doherty Tor Fantasy,Mass Market Paperback,1007,1993,1992,,2010/11/01,,,read,,,,1,0
34897,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,"Jordan, Robert",,"=""0765305119""","=""9780765305114""",0,4.27,Tor Fantasy,Mass Market Paperback,624,2002,1991,,2010/11/01,,,read,,,,1,0
233649,"The Great Hunt (The Wheel of Time, #2)",Robert Jordan,"Jordan, Robert",,"=""0812517725""","=""9780812517729""",3,4.26,Tor,Mass Market Paperback,705,1991,1990,,2010/11/01,,,read,,,,1,0
163660,Twenty Things Adopted Kids Wish Their Adoptive Parents Knew,Sherrie Eldridge,"Eldridge, Sherrie",,"=""044050838X""","=""9780440508380""",0,3.71,Delta,Paperback,222,1999,1999,,2010/11/01,,,read,,,,1,0
7556503,Freedom™ (Daemon #2),Daniel Suarez,"Suarez, Daniel",,"=""""","=""""",4,4.26,Dutton Adult,Kindle Edition,416,2010,2010,,2010/08/08,,,read,,,,1,0
43892,"Blood of the Fold (Sword of Truth, #3)",Terry Goodkind,"Goodkind, Terry",,"=""0812551478""","=""9780812551471""",2,4.00,TOR,Mass Market Paperback,623,1997,1996,,2010/08/08,,,read,,,,1,0
234184,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,"Goodkind, Terry",,"=""0312857063""","=""9780312857066""",2,4.11,Tor Books,Hardcover,703,1995,1995,,2010/08/08,,,read,,,,1,0
43889,"Wizard's First Rule (Sword of Truth, #1)",Terry Goodkind,"Goodkind, Terry",,"=""0765346524""","=""9780765346520""",3,4.12,Tor Books,Mass Market Paperback,836,2003,1994,,2010/08/08,,,read,,,,1,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",4,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2010/08/08,,,read,,,,1,0
8391123,The Mammoth Book of Apocalyptic SF,Mike Ashley,"Ashley, Mike",,"=""1849013055""","=""9781849013055""",3,3.66,Robinson Publishing,Paperback,512,2010,2010,2010/08/08,2010/08/08,,,read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",5,4.10,Dial Press,Paperback,275,1999,1969,2010/03/08,2010/08/08,,,read,,,,1,0
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""""","=""""",4,4.06,Touchstone,Paperback,243,1998,1985,2010/08/02,2010/08/08,,,read,,,,1,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",4,4.03,Night Shade Books,Paperback,434,2006,2004,2010/08/04,2010/08/08,,,read,,,,1,0
954674,"Little Brother (Little Brother, #1)",Cory Doctorow,"Doctorow, Cory",,"=""0765319853""","=""9780765319852""",4,3.93,Tor Teen,Hardcover,382,2008,2008,2010/08/06,2010/08/08,,,read,,,,1,0
535441,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,"Brooks, Max",,"=""1400049628""","=""9781400049622""",3,3.85,Three Rivers Press,Paperback,272,2003,2003,2009/04/08,2009/08/08,,,read,,,,1,0
7505760,The City & the City,China Miéville,"Miéville, China",John      Lee,"=""1415964424""","=""9781415964422""",5,3.90,Random House,Audio CD,,2009,2009,2009/08/08,2010/01/07,,,read,,,,1,0
68494,"Perdido Street Station (New Crobuzon, #1)",China Miéville,"Miéville, China",,"=""0345459407""","=""9780345459404""",4,3.98,Ballantine Del Rey,Mass Market Paperback,710,2003,2000,2009/08/08,2010/01/09,,,read,,,,1,0
1659756,C# Precisely,Peter Sestoft,"Sestoft, Peter",,"=""0262693178""","=""9780262693172""",4,4.29,The MIT Press,Paperback,224,2004,2004,,2009/08/18,,,read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan       Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",1,3.94,Pocket Books,Paperback,736,2006,2000,2009/08/08,2009/08/08,,,read,Jeg er rasende dumstædig at jeg gjorde denne slambog færdig - en klichékirkegård hvor jeg gennemskuede plottet en tredjedel inde. <br/>Måske er det mest min egen skyld at jeg er så idiotisk at bruge tid på at læse noget færdigt der er usselt på selv de første sider. Og måske hævner jeg mig bare ved denne tilsvining. <br/>Nuvel. <br/>DET ER NOGET LORT. LÆS DEN IKKE. PLEASE.,,,1,0
6065215,"The Strain (The Strain Trilogy, #1)",Guillermo del Toro,"Toro, Guillermo del",Chuck Hogan,"=""0061558230""","=""9780061558238""",3,3.80,William Morrow,Hardcover,403,2009,2009,2009/07/27,2009/07/17,,,read,"Modern vampire medical thriller. Entertaining summer read. Blade meets Underworld meets CSI. The first in a trilogy - the two remaining parts are not out yet. It's a long wait, I'm afraid. I prefer to read trilogies in large gulps.",,,1,0
1262341,"The Dark River (Fourth Realm, #2)",John Twelve Hawks,"Hawks, John Twelve",,"=""0385663854""","=""9780385663854""",3,3.79,Doubleday Canada,Hardcover,368,2007,2007,2009/07/13,2009/07/17,,,read,,,,1,0
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.11,Headline Review,Paperback,635,2005,2001,2009/07/15,2008/09/07,,,read,,,,1,0
2364113,NHibernate in Action,Pierre Henri Kuaté,"Kuaté, Pierre Henri","Christian Bauer, Gavin King, Tobin Harris","=""1932394923""","=""9781932394924""",4,3.54,Manning Publications,Paperback,400,2009,2007,2009/07/15,2009/07/05,,,read,,,,1,0
77711,A Fire Upon the Deep,Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",5,4.14,Tor Science Fiction,Mass Market Paperback,613,1993,1992,,2009/07/05,,,read,,,,1,0
156785,Diaspora,Greg Egan,"Egan, Greg",,"=""3453161815""","=""9783453161818""",4,4.11,Heyne,Paperback,443,2000,1997,,2009/07/05,,,read,,,,1,0
13813,"A Darkness At Sethanon (The Riftwar Saga, #4)",Raymond E. Feist,"Feist, Raymond E.",,"=""0586066888""","=""9780586066881""",4,4.19,Grafton Books,Mass Market Paperback,527,1987,1986,,2008/06/26,,,read,,,,1,0
886104,The Steep Approach to Garbadale,Iain Banks,"Banks, Iain",,"=""0316731056""","=""9780316731058""",5,3.70,"Little, Brown and Company",Hardcover,400,2007,2007,,2009/07/05,,,read,,,,1,0
422452,Against a Dark Background,Iain M. Banks,"Banks, Iain M.",,"=""1857230310""","=""9781857230314""",4,4.11,Orbit,Paperback,480,1993,1993,,2009/07/05,,,read,,,,1,0
886066,"Matter (Culture, #8)",Iain M. Banks,"Banks, Iain M.",,"=""1841494186""","=""9781841494180""",3,4.10,Orbit,Paperback,593,2008,2008,,2009/07/05,,,read,,,,1,0
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.",,"=""0743421922""","=""9780743421928""",3,4.22,Pocket Books/Simon & Schuster (NY),Paperback,496,2002,2000,,2009/07/05,,,read,,,,1,0
18630,"The Player of Games (Culture, #2)",Iain M. Banks,"Banks, Iain M.",,"=""0061053562""","=""9780061053566""",4,4.28,HarperCollins,Paperback,293,1997,1988,2009/02/05,2009/07/05,,,read,,,,1,0
80754,"The Traveler (Fourth Realm, #1)",John Twelve Hawks,"Hawks, John Twelve",,"=""1400079292""","=""9781400079292""",3,3.84,Knopf Doubleday Publishing Group,Paperback,464,2006,2005,2009/07/05,2009/07/05,,,read,,,,1,0
4699575,"Daemon (Daemon, #1)",Daniel Suarez,"Suarez, Daniel",,"=""0525951113""","=""9780525951117""",4,4.16,Dutton Adult,Hardcover,432,2009,2006,2009/06/16,2009/07/05,,,read,,,,1,0
2210223,Meatball Sundae: Is Your Marketing out of Sync?,Seth Godin,"Godin, Seth",,"=""1591841747""","=""9781591841746""",4,3.72,Portfolio,Hardcover,256,2007,2007,2008/07/27,2008/03/29,,,read,,,,1,0
781559,Implementation Patterns,Kent Beck,"Beck, Kent",,"=""0321413091""","=""9780321413093""",5,3.61,Addison-Wesley Professional,Paperback,176,2007,2006,,2008/06/26,,,read,,,,1,0
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",4,4.14,Ballantine Books,Paperback,419,1997,1996,,2008/03/29,,,read,,,,1,0
657034,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",Chelsea Cain,"Cain, Chelsea",,"=""0312368461""","=""9780312368463""",4,3.93,Minotaur Books,Hardcover,326,2007,2007,,2008/03/20,,,read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",3,3.98,Penguin ROC,Mass Market Paperback,355,2000,2000,,2008/03/20,,,read,,,,1,0
91477,"Fool Moon (The Dresden Files, #2)",Jim Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",3,3.98,Roc,Mass Market Paperback,401,2001,2001,,2008/03/20,,,read,,,,1,0
1998185,Here Comes Everybody: The Power of Organizing Without Organizations,Clay Shirky,"Shirky, Clay",,"=""1594201536""","=""9781594201530""",5,3.78,Penguin Press,Hardcover,336,2008,2008,,2008/03/29,,,read,,,,1,0
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",3,4.14,ROC,Paperback,378,2001,2001,,2008/03/20,,,read,,,,1,0
1069827,Release It!: Design and Deploy Production-Ready Software (Pragmatic Programmers),Michael T. Nygard,"Nygard, Michael T.",,"=""9787392136""","=""9789787392133""",5,4.26,"Pragmatic Bookshelf, The",Paperback,350,2017,2007,2008/06/26,2007/11/01,,,read,,,,1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",4,4.31,Tor,Mass Market Paperback,324,2004,1985,2008/04/05,2008/03/29,,,read,,,,1,0
61179,"Ringworld (Ringworld, #1)",Larry Niven,"Niven, Larry",,"=""0575077026""","=""9780575077027""",4,3.95,Gollancz,Paperback,288,2005,1970,2008/03/29,2008/03/20,,,read,,,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",5,3.96,Back Bay Books,Paperback,296,2007,2005,,2008/03/29,,,read,,,,1,0
1301723,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0141035307""","=""9780141035307""",5,4.01,Penguin,Paperback,336,2007,2005,,2008/03/29,,,read,,,,1,0
